Time	Roll
0:01:31.989	-1.515
0:01:32.009	-1.5675
0:01:32.044	-1.5525
0:01:32.064	-0.9075
0:01:32.071	-0.465
0:01:32.089	1.0125
0:01:32.106	2.6325
0:01:32.125	5.085
0:01:32.146	3.5325
0:01:32.165	3.63
0:01:32.173	3.57
0:01:32.211	3.075
0:01:32.218	1.2
0:01:32.247	-1.02
0:01:32.247	-2.745
0:01:32.264	-3.885
0:01:32.279	-2.535
0:01:32.289	-1.1175
0:01:32.305	-1.5
0:01:32.320	-1.335
0:01:32.338	-0.3075
0:01:32.353	-0.24
0:01:32.370	-1.335
0:01:32.386	0.645
0:01:32.407	0.6975
0:01:32.429	-1.2675
0:01:32.445	-0.5625
0:01:32.476	-1.08
0:01:32.484	-1.23
0:01:32.504	-1.1775
0:01:32.526	-1.5675
0:01:32.543	-1.3125
0:01:32.565	-1.6725
0:01:32.580	-1.11
0:01:32.604	-1.47
0:01:32.620	-0.975
0:01:32.638	-0.96
0:01:32.658	-1.065
0:01:32.681	-0.18
0:01:32.697	-0.8325
0:01:32.714	-0.6525
0:01:32.748	-0.42
0:01:32.755	-0.4275
0:01:32.771	-0.4275
0:01:32.799	-0.45
0:01:32.809	-0.465
0:01:32.834	-0.48
0:01:32.855	-0.48
0:01:32.871	-0.4875
0:01:32.892	-0.495
0:01:32.910	-0.4875
0:01:32.932	-0.48
0:01:32.948	-0.45
0:01:32.964	-0.4125
0:01:32.988	-0.345
0:01:33.003	-0.18
0:01:33.021	0.0975
0:01:33.049	0.5475
0:01:33.060	0.9375
0:01:33.078	0.9375
0:01:33.105	0.9
0:01:33.116	0.8025
0:01:33.137	-0.195
0:01:33.153	-1.47
0:01:33.169	-2.565
0:01:33.178	-2.61
0:01:33.192	-2.46
0:01:33.220	-2.2875
0:01:33.231	-1.7625
0:01:33.247	-1.62
0:01:33.269	-1.3425
0:01:33.289	-0.8775
0:01:33.306	-0.5325
0:01:33.324	0.4425
0:01:33.357	4.0875
0:01:33.357	3.1875
0:01:33.378	3.8775
0:01:33.401	3.6975
0:01:33.416	3.105
0:01:33.437	2.2275
0:01:33.447	1.1475
0:01:33.464	-0.4575
0:01:33.471	-2.955
0:01:33.487	-4.035
0:01:33.497	-3.66
0:01:33.508	-2.805
0:01:33.525	-2.76
0:01:33.542	-2.235
0:01:33.570	-1.68
0:01:33.588	-1.4925
0:01:33.599	-0.96
0:01:33.626	-0.3
0:01:33.638	1.08
0:01:33.662	2.565
0:01:33.678	5.145
0:01:33.678	4.2225
0:01:33.696	4.725
0:01:33.703	4.08
0:01:33.713	3.315
0:01:33.732	1.815
0:01:33.754	1.1925
0:01:33.767	-2.97
0:01:33.784	-4.0125
0:01:33.801	-3.495
0:01:33.812	-1.8975
0:01:33.834	-1.77
0:01:33.862	-1.53
0:01:33.885	-1.0725
0:01:33.891	-0.57
0:01:33.912	0.135
0:01:33.931	2.8575
0:01:33.947	4.575
0:01:33.971	5.355
0:01:33.971	4.8075
0:01:33.988	4.215
0:01:34.011	3.315
0:01:34.011	2.4375
0:01:34.024	1.0275
0:01:34.041	-1.755
0:01:34.054	-2.7975
0:01:34.085	-2.8575
0:01:34.102	-2.4075
0:01:34.121	-1.98
0:01:34.127	-1.425
0:01:34.144	-1.275
0:01:34.166	-1.08
0:01:34.181	-0.6525
0:01:34.216	-0.2175
0:01:34.222	0.855
0:01:34.239	2.2275
0:01:34.256	3.66
0:01:34.274	5.1525
0:01:34.274	5.07
0:01:34.287	5.055
0:01:34.310	4.11
0:01:34.327	2.7225
0:01:34.327	1.7775
0:01:34.340	0.5325
0:01:34.364	-2.805
0:01:34.381	-3.1575
0:01:34.381	-3.3075
0:01:34.406	-3.0075
0:01:34.418	-2.55
0:01:34.452	-2.19
0:01:34.472	-1.845
0:01:34.490	-1.38
0:01:34.496	-0.9525
0:01:34.525	-0.2775
0:01:34.549	1.965
0:01:34.575	4.785
0:01:34.594	4.05
0:01:34.602	4.05
0:01:34.627	3.405
0:01:34.645	2.46
0:01:34.659	1.455
0:01:34.673	0.525
0:01:34.698	-1.4175
0:01:34.698	-3.345
0:01:34.710	-3.9525
0:01:34.725	-3.5775
0:01:34.737	-2.715
0:01:34.754	-2.19
0:01:34.765	-1.8825
0:01:34.784	-1.395
0:01:34.807	-0.825
0:01:34.840	-0.09
0:01:34.859	3.375
0:01:34.859	1.995
0:01:34.872	4.545
0:01:34.888	3.8325
0:01:34.906	2.43
0:01:34.919	1.7325
0:01:34.944	-0.0525
0:01:34.960	-1.62
0:01:34.966	-3.8475
0:01:34.988	-3.7425
0:01:35.005	-3.03
0:01:35.011	-2.6475
0:01:35.031	-2.115
0:01:35.066	-1.1025
0:01:35.066	-1.7025
0:01:35.098	-0.45
0:01:35.118	3.3
0:01:35.118	1.5
0:01:35.130	4.695
0:01:35.155	4.1325
0:01:35.171	3.555
0:01:35.179	2.745
0:01:35.210	1.1775
0:01:35.229	-0.2325
0:01:35.242	-3.33
0:01:35.259	-3.1425
0:01:35.284	-3.075
0:01:35.314	-2.61
0:01:35.330	-2.2125
0:01:35.337	-1.965
0:01:35.368	-1.4625
0:01:35.374	-0.915
0:01:35.403	-0.255
0:01:35.422	1.7625
0:01:35.429	3.3525
0:01:35.443	4.5525
0:01:35.468	4.6275
0:01:35.468	4.2975
0:01:35.487	2.9775
0:01:35.510	1.6875
0:01:35.528	0.3825
0:01:35.537	-0.75
0:01:35.569	-2.7075
0:01:35.569	-3.5625
0:01:35.587	-3.33
0:01:35.600	-3.3
0:01:35.606	-3.03
0:01:35.627	-2.175
0:01:35.645	-1.74
0:01:35.665	-1.5
0:01:35.685	-0.87
0:01:35.704	-0.405
0:01:35.746	3.4125
0:01:35.746	0.51
0:01:35.754	4.2075
0:01:35.770	4.05
0:01:35.789	3.9825
0:01:35.808	3.5925
0:01:35.840	2.8425
0:01:35.840	1.7175
0:01:35.859	0.225
0:01:35.869	-1.5375
0:01:35.881	-2.835
0:01:35.889	-2.94
0:01:35.908	-2.9175
0:01:35.922	-2.775
0:01:35.947	-2.37
0:01:35.966	-2.0475
0:01:35.973	-1.7325
0:01:35.987	-1.2
0:01:36.022	-0.7125
0:01:36.029	-0.1275
0:01:36.069	2.7375
0:01:36.069	1.5525
0:01:36.075	3.99
0:01:36.099	4.215
0:01:36.105	3.765
0:01:36.129	2.655
0:01:36.138	1.125
0:01:36.174	-0.495
0:01:36.174	-2.0625
0:01:36.188	-3.06
0:01:36.212	-2.9025
0:01:36.232	-2.4375
0:01:36.247	-2.205
0:01:36.261	-1.65
0:01:36.286	-1.29
0:01:36.299	-0.8025
0:01:36.320	-0.3525
0:01:36.353	1.41
0:01:36.353	0.615
0:01:36.368	2.6775
0:01:36.393	5.3025
0:01:36.393	4.455
0:01:36.401	4.785
0:01:36.425	3.195
0:01:36.425	2.3625
0:01:36.445	0.57
0:01:36.459	-1.0425
0:01:36.481	-2.595
0:01:36.500	-3.135
0:01:36.500	-3.2325
0:01:36.512	-3.0675
0:01:36.535	-2.7825
0:01:36.554	-2.31
0:01:36.560	-1.9125
0:01:36.582	-1.56
0:01:36.603	-1.065
0:01:36.627	-0.5475
0:01:36.641	-0.105
0:01:36.662	1.3575
0:01:36.688	4.095
0:01:36.688	2.7075
0:01:36.701	4.845
0:01:36.709	4.5075
0:01:36.722	3.7575
0:01:36.737	2.175
0:01:36.757	0.3375
0:01:36.771	-1.0275
0:01:36.791	-2.295
0:01:36.808	-2.52
0:01:36.816	-2.5575
0:01:36.830	-2.55
0:01:36.852	-2.1975
0:01:36.870	-1.86
0:01:36.887	-1.5825
0:01:36.920	-1.32
0:01:36.928	-0.8325
0:01:36.956	-0.54
0:01:36.976	0.1275
0:01:36.984	1.515
0:01:37.003	2.7075
0:01:37.027	4.845
0:01:37.027	4.0575
0:01:37.036	4.65
0:01:37.056	4.5975
0:01:37.081	4.365
0:01:37.081	3.87
0:01:37.115	2.985
0:01:37.136	-1.2975
0:01:37.143	-2.5275
0:01:37.154	-2.355
0:01:37.169	-2.2125
0:01:37.193	-1.785
0:01:37.217	-1.5525
0:01:37.242	-1.3575
0:01:37.252	-1.11
0:01:37.276	-0.5325
0:01:37.301	0.285
0:01:37.301	-0.3075
0:01:37.335	2.9925
0:01:37.335	1.935
0:01:37.350	4.035
0:01:37.360	4.2825
0:01:37.386	4.275
0:01:37.409	4.2
0:01:37.434	3.945
0:01:37.434	2.5875
0:01:37.445	1.4625
0:01:37.491	0.225
0:01:37.491	-1.8
0:01:37.491	-2.775
0:01:37.500	-2.7225
0:01:37.516	-2.6625
0:01:37.541	-1.8375
0:01:37.541	-2.28
0:01:37.565	-1.5975
0:01:37.588	-1.2225
0:01:37.612	-0.7575
0:01:37.622	-0.36
0:01:37.640	0.5625
0:01:37.658	3.7575
0:01:37.682	4.4475
0:01:37.682	4.2825
0:01:37.706	4.2375
0:01:37.726	3.765
0:01:37.745	3.3675
0:01:37.771	2.34
0:01:37.771	1.2
0:01:37.790	-0.8025
0:01:37.797	-2.8575
0:01:37.807	-3.5925
0:01:37.825	-3.375
0:01:37.846	-2.4525
0:01:37.846	-3.1575
0:01:37.869	-2.1525
0:01:37.887	-1.7925
0:01:37.920	-0.8475
0:01:37.920	-1.2825
0:01:37.938	-0.1875
0:01:37.957	1.635
0:01:37.999	4.41
0:01:37.999	4.2075
0:01:37.999	2.9775
0:01:38.035	4.275
0:01:38.035	3.105
0:01:38.061	1.9725
0:01:38.073	0.5775
0:01:38.103	-2.7975
0:01:38.111	-3.045
0:01:38.131	-2.6625
0:01:38.163	-2.46
0:01:38.174	-2.1825
0:01:38.191	-1.9275
0:01:38.222	-1.56
0:01:38.245	-0.0525
0:01:38.245	-0.81
0:01:38.269	1.9125
0:01:38.277	3.15
0:01:38.311	4.245
0:01:38.311	3.9825
0:01:38.330	2.955
0:01:38.351	1.9875
0:01:38.383	0.9825
0:01:38.408	-1.6125
0:01:38.408	-3.1425
0:01:38.432	-3.5475
0:01:38.432	-3.6975
0:01:38.440	-3.4425
0:01:38.458	-2.6025
0:01:38.477	-2.2425
0:01:38.496	-1.8075
0:01:38.529	-1.35
0:01:38.553	-0.4575
0:01:38.553	-0.9825
0:01:38.592	1.3275
0:01:38.592	0.0975
0:01:38.618	3.39
0:01:38.618	2.22
0:01:38.638	4.155
0:01:38.646	3.9675
0:01:38.657	3.615
0:01:38.680	1.3725
0:01:38.705	-0.12
0:01:38.705	-1.605
0:01:38.723	-2.6625
0:01:38.732	-2.625
0:01:38.753	-2.58
0:01:38.771	-2.145
0:01:38.789	-1.845
0:01:38.808	-1.6575
0:01:38.828	-1.3125
0:01:38.851	-0.735
0:01:38.874	-0.4575
0:01:38.885	0.3675
0:01:38.904	2.4525
0:01:38.926	3.8325
0:01:38.926	3.4725
0:01:38.945	3.7575
0:01:38.964	2.835
0:01:39.001	0.93
0:01:39.001	-1.41
0:01:39.026	-2.5425
0:01:39.038	-2.6775
0:01:39.047	-2.745
0:01:39.074	-2.7375
0:01:39.085	-2.46
0:01:39.112	-2.0325
0:01:39.123	-1.71
0:01:39.151	-1.275
0:01:39.169	-0.78
0:01:39.178	-0.1425
0:01:39.212	2.37
0:01:39.212	1.185
0:01:39.236	4.5375
0:01:39.236	3.5475
0:01:39.256	4.41
0:01:39.264	3.39
0:01:39.291	2.505
0:01:39.301	1.4025
0:01:39.310	0.5475
0:01:39.346	-0.9075
0:01:39.346	-2.625
0:01:39.356	-3.2775
0:01:39.365	-3.1125
0:01:39.386	-3.0225
0:01:39.394	-2.6475
0:01:39.405	-2.4225
0:01:39.429	-2.1375
0:01:39.449	-1.755
0:01:39.476	-1.2375
0:01:39.501	-0.1425
0:01:39.501	-0.9
0:01:39.520	2.175
0:01:39.540	3.5325
0:01:39.551	4.44
0:01:39.560	4.185
0:01:39.571	3.4125
0:01:39.591	2.115
0:01:39.625	1.1325
0:01:39.648	-1.0125
0:01:39.673	-3.5175
0:01:39.673	-3.705
0:01:39.710	-3.195
0:01:39.710	-3.435
0:01:39.729	-2.3775
0:01:39.750	-1.9575
0:01:39.769	-1.575
0:01:39.793	-0.945
0:01:39.805	-0.54
0:01:39.843	2.385
0:01:39.843	0.195
0:01:39.868	4.3875
0:01:39.868	3.5775
0:01:39.886	4.1775
0:01:39.909	3.75
0:01:39.935	2.1225
0:01:39.935	1.05
0:01:39.959	-2.04
0:01:39.986	-3.2625
0:01:39.986	-3.405
0:01:40.007	-3.21
0:01:40.031	-2.7375
0:01:40.041	-2.3925
0:01:40.075	-1.62
0:01:40.075	-2.0775
0:01:40.104	-1.2975
0:01:40.127	-0.5925
0:01:40.153	1.815
0:01:40.153	0.06
0:01:40.178	4.05
0:01:40.178	2.985
0:01:40.203	4.365
0:01:40.227	4.26
0:01:40.227	3.2625
0:01:40.251	1.5375
0:01:40.273	0.3825
0:01:40.284	-1.1925
0:01:40.310	-2.6475
0:01:40.310	-3.0975
0:01:40.324	-3.1275
0:01:40.334	-3.03
0:01:40.355	-3.0525
0:01:40.380	-2.58
0:01:40.380	-3.0525
0:01:40.410	-2.13
0:01:40.410	-2.325
0:01:40.421	-1.725
0:01:40.445	-0.8775
0:01:40.445	-1.2375
0:01:40.473	0.3675
0:01:40.473	-0.4875
0:01:40.497	2.625
0:01:40.523	3.975
0:01:40.523	3.63
0:01:40.550	3.975
0:01:40.575	3.2325
0:01:40.575	1.05
0:01:40.600	-1.1475
0:01:40.626	-2.565
0:01:40.626	-3.03
0:01:40.651	-2.91
0:01:40.651	-2.955
0:01:40.677	-2.595
0:01:40.703	-2.1
0:01:40.703	-2.3775
0:01:40.723	-1.7175
0:01:40.744	-1.44
0:01:40.766	-0.8625
0:01:40.787	-0.5175
0:01:40.796	0.12
0:01:40.824	1.755
0:01:40.836	3.135
0:01:40.861	4.695
0:01:40.861	4.485
0:01:40.905	3.6675
0:01:40.905	2.25
0:01:40.934	1.3275
0:01:40.942	-1.1175
0:01:40.962	-3.075
0:01:41.000	-2.685
0:01:41.000	-2.955
0:01:41.026	-2.1975
0:01:41.054	-1.47
0:01:41.054	-1.9275
0:01:41.090	-1.1925
0:01:41.101	-0.7875
0:01:41.126	-0.45
0:01:41.139	0.2325
0:01:41.177	3.84
0:01:41.177	2.9775
0:01:41.177	2.0025
0:01:41.203	4.05
0:01:41.212	3.96
0:01:41.225	2.82
0:01:41.262	0.9675
0:01:41.262	-1.98
0:01:41.290	-2.64
0:01:41.290	-2.6925
0:01:41.312	-2.655
0:01:41.337	-2.325
0:01:41.348	-1.8825
0:01:41.370	-1.65
0:01:41.406	-0.8475
0:01:41.406	-1.32
0:01:41.428	-0.465
0:01:41.461	1.92
0:01:41.461	0.2475
0:01:41.472	2.9625
0:01:41.502	3.9075
0:01:41.502	3.765
0:01:41.528	3.855
0:01:41.540	3.0825
0:01:41.560	1.035
0:01:41.595	-1.65
0:01:41.595	-2.8275
0:01:41.618	-2.79
0:01:41.657	-2.25
0:01:41.657	-2.655
0:01:41.682	-2.055
0:01:41.709	-1.38
0:01:41.709	-1.7175
0:01:41.734	-1.0575
0:01:41.743	-0.495
0:01:41.766	-0.0375
0:01:41.794	1.23
0:01:41.822	4.095
0:01:41.822	3.0675
0:01:41.822	2.04
0:01:41.846	4.3275
0:01:41.846	4.275
0:01:41.876	2.9475
0:01:41.887	1.05
0:01:41.908	-1.185
0:01:41.919	-2.3475
0:01:41.929	-2.4975
0:01:41.951	-2.4825
0:01:41.976	-2.19
0:01:42.003	-1.935
0:01:42.011	-1.6275
0:01:42.025	-1.395
0:01:42.053	-0.9975
0:01:42.062	-0.6525
0:01:42.088	-0.33
0:01:42.101	0.39
0:01:42.122	2.235
0:01:42.134	3.1275
0:01:42.160	3.66
0:01:42.187	3.5475
0:01:42.187	2.355
0:01:42.226	0.84
0:01:42.226	-2.25
0:01:42.252	-2.835
0:01:42.252	-2.8425
0:01:42.270	-2.7225
0:01:42.288	-2.2125
0:01:42.309	-2.055
0:01:42.332	-1.575
0:01:42.356	-1.1625
0:01:42.369	-0.7575
0:01:42.398	-0.1275
0:01:42.420	0.975
0:01:42.433	3.24
0:01:42.442	3.1875
0:01:42.470	3.1725
0:01:42.478	3.2025
0:01:42.501	3.15
0:01:42.520	2.7975
0:01:42.539	1.41
0:01:42.563	0.5925
0:01:42.563	-1.0875
0:01:42.573	-3.9
0:01:42.606	-3.7425
0:01:42.628	-3.6825
0:01:42.628	-3.705
0:01:42.659	-3.4725
0:01:42.683	-2.295
0:01:42.683	-3.075
0:01:42.716	-1.65
0:01:42.740	-1.2825
0:01:42.751	-0.735
0:01:42.783	1.6725
0:01:42.783	-0.0075
0:01:42.805	2.8575
0:01:42.815	3.8625
0:01:42.824	4.1625
0:01:42.835	4.125
0:01:42.855	3.5625
0:01:42.873	1.515
0:01:42.895	0.27
0:01:42.918	-0.9
0:01:42.927	-2.4075
0:01:42.938	-2.7975
0:01:42.963	-2.6625
0:01:42.963	-2.6775
0:01:42.986	-2.505
0:01:42.995	-2.25
0:01:43.017	-1.9875
0:01:43.050	-1.23
0:01:43.050	-1.665
0:01:43.069	-0.8175
0:01:43.089	-0.3525
0:01:43.111	0.6525
0:01:43.134	3.33
0:01:43.157	4.095
0:01:43.157	3.96
0:01:43.177	3.945
0:01:43.197	3.6975
0:01:43.221	2.49
0:01:43.236	1.3575
0:01:43.236	0
0:01:43.259	-1.9725
0:01:43.269	-3.1125
0:01:43.292	-2.745
0:01:43.292	-2.88
0:01:43.316	-2.4375
0:01:43.326	-2.34
0:01:43.348	-2.1675
0:01:43.372	-1.515
0:01:43.395	-0.645
0:01:43.395	-0.9975
0:01:43.416	0.0825
0:01:43.438	1.8525
0:01:43.462	3.5625
0:01:43.462	2.7
0:01:43.472	3.8025
0:01:43.483	3.795
0:01:43.517	3.225
0:01:43.528	1.53
0:01:43.550	0.705
0:01:43.570	-2.88
0:01:43.592	-3.5925
0:01:43.592	-3.6075
0:01:43.616	-3.5475
0:01:43.625	-2.9625
0:01:43.663	-2.2275
0:01:43.663	-2.55
0:01:43.684	-1.6575
0:01:43.704	-1.38
0:01:43.727	-0.78
0:01:43.748	-0.18
0:01:43.781	2.685
0:01:43.781	1.23
0:01:43.791	4.1625
0:01:43.801	5.16
0:01:43.811	5.07
0:01:43.822	4.41
0:01:43.852	3.015
0:01:43.864	1.9725
0:01:43.890	-0.3975
0:01:43.901	-2.415
0:01:43.925	-3.2625
0:01:43.925	-3.465
0:01:43.949	-3.255
0:01:43.958	-3.105
0:01:43.978	-2.6775
0:01:44.012	-1.725
0:01:44.012	-2.28
0:01:44.035	-1.3875
0:01:44.055	-1.02
0:01:44.079	-0.4875
0:01:44.102	0.33
0:01:44.111	2.4525
0:01:44.136	4.1475
0:01:44.136	3.4425
0:01:44.159	4.155
0:01:44.159	4.095
0:01:44.192	2.8125
0:01:44.218	1.065
0:01:44.242	-1.6425
0:01:44.242	-2.82
0:01:44.267	-2.9025
0:01:44.267	-2.925
0:01:44.299	-2.295
0:01:44.309	-2.19
0:01:44.334	-1.815
0:01:44.357	-1.2225
0:01:44.369	-0.9525
0:01:44.389	-0.525
0:01:44.402	0.195
0:01:44.426	1.9725
0:01:44.450	3.8325
0:01:44.450	3.03
0:01:44.474	3.7875
0:01:44.474	3.315
0:01:44.508	1.4775
0:01:44.533	0.375
0:01:44.533	-0.6225
0:01:44.543	-3.2925
0:01:44.567	-3.12
0:01:44.590	-3.06
0:01:44.614	-2.4825
0:01:44.638	-1.6575
0:01:44.638	-1.8825
0:01:44.667	-1.4625
0:01:44.690	-0.99
0:01:44.702	-0.675
0:01:44.710	-0.195
0:01:44.744	2.37
0:01:44.744	1.2975
0:01:44.766	3.9225
0:01:44.789	4.965
0:01:44.789	4.2975
0:01:44.800	2.6475
0:01:44.823	1.8825
0:01:44.834	0.375
0:01:44.855	-1.485
0:01:44.866	-3.3075
0:01:44.875	-3.855
0:01:44.887	-3.7125
0:01:44.922	-3.45
0:01:44.922	-3.6225
0:01:44.949	-2.91
0:01:44.958	-1.83
0:01:44.983	-1.635
0:01:45.008	-1.275
0:01:45.019	-0.7725
0:01:45.040	-0.5625
0:01:45.051	0.3075
0:01:45.074	2.79
0:01:45.100	4.11
0:01:45.100	3.81
0:01:45.136	3.7875
0:01:45.136	2.4
0:01:45.160	1.2
0:01:45.185	-0.7875
0:01:45.194	-2.6475
0:01:45.219	-3.21
0:01:45.219	-3.45
0:01:45.243	-2.895
0:01:45.254	-2.0775
0:01:45.265	-1.785
0:01:45.288	-1.3725
0:01:45.317	-0.99
0:01:45.327	-0.585
0:01:45.350	-0.12
0:01:45.372	0.7125
0:01:45.383	2.61
0:01:45.407	3.36
0:01:45.431	3.1725
0:01:45.456	1.71
0:01:45.480	0.165
0:01:45.480	-1.1925
0:01:45.490	-2.3925
0:01:45.502	-2.355
0:01:45.524	-2.3325
0:01:45.536	-2.22
0:01:45.565	-1.7625
0:01:45.589	-1.2075
0:01:45.589	-1.4025
0:01:45.613	-0.6825
0:01:45.636	-0.315
0:01:45.649	0.2475
0:01:45.669	2.1675
0:01:45.681	3.5625
0:01:45.692	4.6275
0:01:45.729	4.755
0:01:45.729	4.14
0:01:45.739	3.4875
0:01:45.768	0.045
0:01:45.791	-1.5825
0:01:45.791	-2.34
0:01:45.803	-2.235
0:01:45.817	-2.295
0:01:45.839	-2.1825
0:01:45.850	-1.2
0:01:45.889	-0.57
0:01:45.901	-0.405
0:01:45.911	0.36
0:01:45.937	3.045
0:01:45.962	4.8825
0:01:45.962	4.3425
0:01:45.988	3.4575
0:01:46.014	1.9875
0:01:46.038	1.26
0:01:46.038	-2.4675
0:01:46.065	-1.035
0:01:46.089	-2.4
0:01:46.115	-2.13
0:01:46.115	-2.2875
0:01:46.141	-1.515
0:01:46.165	-1.26
0:01:46.188	-0.9225
0:01:46.215	0.24
0:01:46.215	-0.5025
0:01:46.239	2.9475
0:01:46.251	4.7175
0:01:46.263	5.9175
0:01:46.288	5.76
0:01:46.288	4.7775
0:01:46.315	4.5075
0:01:46.315	4.155
0:01:46.338	3.12
0:01:46.338	2.1525
0:01:46.362	0.765
0:01:46.362	-1.215
0:01:46.373	-2.385
0:01:46.386	-0.915
0:01:46.423	-0.0675
0:01:46.423	-1.065
0:01:46.450	-0.57
0:01:46.450	-0.6375
0:01:46.474	-0.345
0:01:46.474	-0.5775
0:01:46.498	-0.0525
0:01:46.533	0.525
0:01:46.533	0.3525
0:01:46.555	-0.03
0:01:46.582	-0.3825
0:01:46.607	-0.0825
0:01:46.633	-0.24
0:01:46.633	-2.2425
0:01:46.670	0.0075
0:01:46.670	-1.275
0:01:46.682	1.1175
0:01:46.720	-0.6075
0:01:46.720	-2.1225
0:01:46.744	-2.8575
0:01:46.771	-2.8575
0:01:46.796	-2.4525
0:01:46.821	-1.95
0:01:46.846	-1.4775
0:01:46.870	1.1775
0:01:46.870	-0.2175
0:01:46.899	2.2425
0:01:46.899	2.19
0:01:46.924	0.4125
0:01:46.951	-0.45
0:01:46.951	-2.0775
0:01:46.973	-1.905
0:01:46.999	-1.9575
0:01:47.024	-2.19
0:01:47.050	-0.8625
0:01:47.050	-1.7025
0:01:47.087	0.7125
0:01:47.087	-0.2175
0:01:47.111	0.5625
0:01:47.138	0.3375
0:01:47.165	0.075
0:01:47.165	-1.305
0:01:47.191	-2.19
0:01:47.202	-3.15
0:01:47.216	-2.715
0:01:47.247	-1.2075
0:01:47.247	-1.32
0:01:47.272	-0.96
0:01:47.304	1.32
0:01:47.304	-0.12
0:01:47.348	1.0275
0:01:47.348	0.3975
0:01:47.376	-1.26
0:01:47.376	-2.6025
0:01:47.393	-3.615
0:01:47.406	-2.8575
0:01:47.436	-1.71
0:01:47.436	-1.725
0:01:47.465	-1.44
0:01:47.477	-0.0975
0:01:47.510	2.4075
0:01:47.510	1.26
0:01:47.541	1.86
0:01:47.541	1.02
0:01:47.541	0.42
0:01:47.573	0.0525
0:01:47.590	-2.385
0:01:47.620	-3.105
0:01:47.620	-3.81
0:01:47.620	-4.335
0:01:47.635	-2.82
0:01:47.666	-2.7975
0:01:47.695	-0.81
0:01:47.695	-2.295
0:01:47.728	1.3575
0:01:47.728	0.4125
0:01:47.741	1.1025
0:01:47.755	0.2325
0:01:47.769	-0.1425
0:01:47.795	-1.26
0:01:47.824	-3.525
0:01:47.824	-4.56
0:01:47.857	-3.5175
0:01:47.857	-4.41
0:01:47.871	-2.9025
0:01:47.886	-2.3775
0:01:47.900	-0.6375
0:01:47.932	-1.275
0:01:47.932	-2.1825
0:01:47.957	-3.0375
0:01:47.987	-4.2
0:01:48.001	-6.21
0:01:48.016	-7.7475
0:01:48.046	-7.0125
0:01:48.046	-7.77
0:01:48.059	-5.955
0:01:48.091	-6.0975
0:01:48.091	-8.6325
0:01:48.123	-1.77
0:01:48.123	-2.34
0:01:48.123	-4.665
0:01:48.154	-1.83
0:01:48.154	-3.3075
0:01:48.185	-2.4225
0:01:48.185	-2.5425
0:01:48.216	-1.02
0:01:48.248	-0.1575
0:01:48.248	-1.995
0:01:48.301	-1.71
0:01:48.315	-0.8925
0:01:48.344	0.09
0:01:48.375	-0.3825
0:01:48.375	-0.51
0:01:48.389	-0.7275
0:01:48.437	0.8925
0:01:48.467	6.81
0:01:48.467	3.2625
0:01:48.482	8.25
0:01:48.512	9.99
0:01:48.512	8.6175
0:01:48.544	11.8725
0:01:48.574	14.2725
0:01:48.604	14.1975
0:01:48.635	11.9775
0:01:48.676	12.315
0:01:48.708	12.2475
0:01:48.708	11.7075
0:01:48.741	13.1175
