Time	Roll
0:02:17.046	-2.0355
0:02:17.088	-5.4165
0:02:17.173	-9.7405
0:02:17.212	-12.8685
0:02:17.255	-16.4565
0:02:17.340	-17.48
0:02:17.357	-19.0785
0:02:17.450	-18.653
0:02:17.496	-16.8935
0:02:17.584	-10.6145
0:02:17.584	-4.3355
0:02:17.630	0.115
0:02:17.678	6.969
0:02:17.727	10.2695
0:02:17.727	14.6395
0:02:17.775	22.4365
0:02:17.844	27.4045
0:02:17.891	32.568
0:02:17.939	35.972
0:02:18.088	38.87
0:02:18.088	41.492
0:02:18.138	42.366
0:02:18.182	43.4355
0:02:18.231	41.354
0:02:18.279	38.019
0:02:18.432	33.4765
0:02:18.432	28.267
0:02:18.432	24.403
0:02:18.479	17.779
0:02:18.528	13.3515
0:02:18.576	6.8195
0:02:18.624	0.5405
0:02:18.676	-7.1875
0:02:18.729	-14.49
0:02:18.778	-17.6755
0:02:18.847	-19.918
0:02:18.894	-19.3315
0:02:18.942	-16.652
0:02:18.991	-14.26
0:02:19.070	-11.247
0:02:19.115	-6.6585
0:02:19.165	1.771
0:02:19.216	13.524
0:02:19.277	23.9545
0:02:19.303	32.522
0:02:19.410	39.238
0:02:19.410	40.319
0:02:19.464	41.837
0:02:19.561	42.6535
0:02:19.613	43.332
0:02:19.663	40.9285
0:02:19.714	35.65
0:02:19.767	27.945
0:02:19.874	19.918
0:02:19.874	15.3755
0:02:19.928	10.6835
0:02:19.977	7.153
0:02:20.027	3.2775
0:02:20.138	0.391
0:02:20.138	-4.5655
0:02:20.187	-11.8795
0:02:20.242	-17.4685
0:02:20.294	-22.103
0:02:20.345	-24.334
0:02:20.393	-24.15
0:02:20.442	-23.253
0:02:20.493	-19.4695
0:02:20.542	-13.8805
0:02:20.593	-7.6245
0:02:20.642	-0.69
0:02:20.696	7.9235
0:02:20.834	14.766
0:02:20.834	20.286
0:02:20.834	25.1275
0:02:20.889	28.98
0:02:20.941	33.856
0:02:20.992	38.157
0:02:21.045	42.688
0:02:21.105	43.976
0:02:21.105	45.1145
0:02:21.188	43.2285
0:02:21.242	36.708
0:02:21.293	28.6465
0:02:21.344	20.6655
0:02:21.392	13.087
0:02:21.444	7.0035
0:02:21.497	-1.081
0:02:21.609	-8.487
0:02:21.609	-10.396
0:02:21.663	-11.224
0:02:21.719	-10.074
0:02:21.766	-10.4075
0:02:21.822	-11.0515
0:02:21.876	-11.5
0:02:21.926	-9.8325
0:02:21.975	-5.2555
0:02:22.028	0.9775
0:02:22.078	10.695
0:02:22.131	18.3425
0:02:22.236	25.2655
0:02:22.236	28.2095
0:02:22.291	31.5215
0:02:22.456	35.5925
0:02:22.456	38.157
0:02:22.456	39.3185
0:02:22.456	37.467
0:02:22.585	33.3845
0:02:22.585	26.91
0:02:22.633	19.182
0:02:22.675	13.6735
0:02:22.769	8.211
0:02:22.769	3.22
0:02:22.857	-1.219
0:02:22.903	-6.3365
0:02:22.946	-9.269
0:02:22.989	-10.6835
0:02:23.033	-11.3965
0:02:23.121	-12.0175
0:02:23.166	-14.5015
0:02:23.312	-15.571
0:02:23.312	-15.548
0:02:23.312	-16.4335
0:02:23.358	-16.146
0:02:23.402	-14.329
0:02:23.493	-8.303
0:02:23.538	0.4715
0:02:23.581	8.6825
0:02:23.626	15.9045
0:02:23.663	20.309
0:02:23.753	22.724
0:02:23.978	26.1395
0:02:23.978	27.9105
0:02:23.978	29.4055
0:02:23.978	33.074
0:02:23.978	34.753
0:02:24.067	35.121
0:02:24.110	35.5465
0:02:24.260	34.3505
0:02:24.260	29.21
0:02:24.260	23.9085
0:02:24.304	18.055
0:02:24.348	13.4205
0:02:24.541	8.9815
0:02:24.541	4.4275
0:02:24.541	-0.3105
0:02:24.586	-3.6455
0:02:24.631	-7.0265
0:02:24.674	-8.05
0:02:24.720	-9.0275
0:02:24.767	-9.798
0:02:24.857	-10.0855
0:02:24.903	-10.8215
0:02:24.950	-7.6475
0:02:25.073	-4.738
0:02:25.073	-1.311
0:02:25.120	5.612
0:02:25.166	11.086
0:02:25.209	14.743
0:02:25.256	15.6745
0:02:25.304	13.34
0:02:25.406	11.73
0:02:25.406	10.4995
0:02:25.451	12.5695
0:02:25.544	12.19
0:02:25.590	8.74
0:02:25.609	5.037
0:02:25.776	3.5305
0:02:25.776	4.623
0:02:25.776	6.6585
0:02:25.822	6.5665
0:02:25.822	6.509
0:02:25.911	5.2785
0:02:25.957	3.013
0:02:26.053	0.7935
0:02:26.053	-1.403
0:02:26.097	-2.116
0:02:26.144	-2.093
0:02:26.190	-1.978
0:02:26.255	-1.9895
0:02:26.301	-1.5985
0:02:26.395	-1.5755
0:02:26.575	-1.4835
0:02:26.575	-1.472
0:02:26.575	-1.656
0:02:26.575	-1.702
0:02:26.621	-1.955
0:02:26.667	-1.9895
0:02:26.757	-2.07
0:02:26.803	-2.047
0:02:26.846	-2.1045
0:02:26.891	-2.1045
0:02:26.937	-2.185
0:02:26.981	-2.0815
0:02:27.073	-2.07
0:02:27.120	-2.07
0:02:27.166	-2.116
0:02:27.211	-2.162
0:02:27.258	-2.231
0:02:27.329	-2.2195
0:02:27.350	-2.208
0:02:27.412	-2.1965
